timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-20T17:16:43,PiggyCast,f9bdeb1b-2fa2-42bc-b367-c521e2a413da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,103.30531537000206,0.0021005491263773,2.0333408003779823e-05,42.5,9.443227106524242,14.468785285949709,0.001219444343648,0.001309662714396,0.0004151435897003,0.0029442506477443,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58342742919922,machine,N,1.0
2026-09-21T01:12:17,PiggyCast,ce137e72-0101-4cfa-9985-e49e2ff0104a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,216.51340414200058,0.004082311449984374,1.885477467855517e-05,42.5,3.7472930915466724,14.468791007995605,0.002554411609661775,0.002300139895666003,0.0008674513652450872,0.005722002870572864,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
